OBJ File,OBJ ID,English Name,Japanese Name,FMA ID,Category,Region,Headache Importance,Headache Type,Recommended Blender Collection,Description,BBox(mm),Buildup,Mirror,Vertices,Faces
FJ2682.obj,FJ2682,Middle cardiac vein,,FMA4713,Vessel,Other,,None,Others,,10.8×6.8×3.8,part_of,,,
FJ2682.obj,FJ2682,Middle cardiac vein,,FMA4713,Vessel,Other,,None,Others,,10.8×6.8×3.8,is_a,,,
FJ2683.obj,FJ2683,Middle cardiac vein,,FMA4713,Vessel,Other,,None,Others,,4.7×4.2×5.7,part_of,,,
FJ2683.obj,FJ2683,Middle cardiac vein,,FMA4713,Vessel,Other,,None,Others,,4.7×4.2×5.7,is_a,,,
FJ2684.obj,FJ2684,Middle cardiac vein,,FMA4713,Vessel,Other,,None,Others,,7.1×18.2×5.7,part_of,,,
FJ2684.obj,FJ2684,Middle cardiac vein,,FMA4713,Vessel,Other,,None,Others,,7.1×18.2×5.7,is_a,,,
FJ2685.obj,FJ2685,Middle cardiac vein,,FMA4713,Vessel,Other,,None,Others,,9.4×7.8×1.7,part_of,,,
FJ2685.obj,FJ2685,Middle cardiac vein,,FMA4713,Vessel,Other,,None,Others,,9.4×7.8×1.7,is_a,,,
FJ2686.obj,FJ2686,Middle cardiac vein,,FMA4713,Vessel,Other,,None,Others,,7.4×11×2.1,part_of,,,
FJ2686.obj,FJ2686,Middle cardiac vein,,FMA4713,Vessel,Other,,None,Others,,7.4×11×2.1,is_a,,,
FJ2687.obj,FJ2687,Middle cardiac vein,,FMA4713,Vessel,Other,,None,Others,,26.9×10.5×14.5,part_of,,,
FJ2687.obj,FJ2687,Middle cardiac vein,,FMA4713,Vessel,Other,,None,Others,,26.9×10.5×14.5,is_a,,,
FJ2688.obj,FJ2688,Middle cardiac vein,,FMA4713,Vessel,Other,,None,Others,,12×5.2×2.5,part_of,,,
FJ2688.obj,FJ2688,Middle cardiac vein,,FMA4713,Vessel,Other,,None,Others,,12×5.2×2.5,is_a,,,
FJ2689.obj,FJ2689,Middle cardiac vein,,FMA4713,Vessel,Other,,None,Others,,7.2×10.1×4.1,part_of,,,
FJ2689.obj,FJ2689,Middle cardiac vein,,FMA4713,Vessel,Other,,None,Others,,7.2×10.1×4.1,is_a,,,
FJ2690.obj,FJ2690,Middle cardiac vein,,FMA4713,Vessel,Other,,None,Others,,8.7×18.3×3.6,part_of,,,
FJ2690.obj,FJ2690,Middle cardiac vein,,FMA4713,Vessel,Other,,None,Others,,8.7×18.3×3.6,is_a,,,
FJ2691.obj,FJ2691,Middle cardiac vein,,FMA4713,Vessel,Other,,None,Others,,2.3×8.8×1.9,part_of,,,
FJ2691.obj,FJ2691,Middle cardiac vein,,FMA4713,Vessel,Other,,None,Others,,2.3×8.8×1.9,is_a,,,
FJ2692.obj,FJ2692,Posterior interventricular branch of right coronary artery,,FMA3840,Vessel,Other,,None,Others,,66.5×31.8×14.6,part_of,,,
FJ2692.obj,FJ2692,Posterior interventricular branch of right coronary artery,,FMA3840,Vessel,Other,,None,Others,,66.5×31.8×14.6,is_a,,,
FJ2693.obj,FJ2693,Posterior interventricular branch of right coronary artery,,FMA3840,Vessel,Other,,None,Others,,58.4×20.4×16.5,part_of,,,
FJ2693.obj,FJ2693,Posterior interventricular branch of right coronary artery,,FMA3840,Vessel,Other,,None,Others,,58.4×20.4×16.5,is_a,,,
FJ2694.obj,FJ2694,Posterior interventricular branch of right coronary artery,,FMA3840,Vessel,Other,,None,Others,,16.7×4.3×4.7,part_of,,,
FJ2694.obj,FJ2694,Posterior interventricular branch of right coronary artery,,FMA3840,Vessel,Other,,None,Others,,16.7×4.3×4.7,is_a,,,
FJ2695.obj,FJ2695,Posterior interventricular branch of right coronary artery,,FMA3840,Vessel,Other,,None,Others,,8.8×5.8×3.7,part_of,,,
FJ2695.obj,FJ2695,Posterior interventricular branch of right coronary artery,,FMA3840,Vessel,Other,,None,Others,,8.8×5.8×3.7,is_a,,,
FJ2696.obj,FJ2696,Posterior interventricular branch of right coronary artery,,FMA3840,Vessel,Other,,None,Others,,14.1×25.3×3.3,part_of,,,
FJ2696.obj,FJ2696,Posterior interventricular branch of right coronary artery,,FMA3840,Vessel,Other,,None,Others,,14.1×25.3×3.3,is_a,,,
FJ2697.obj,FJ2697,Posterior interventricular branch of right coronary artery,,FMA3840,Vessel,Other,,None,Others,,2.8×12.5×2.6,part_of,,,
FJ2697.obj,FJ2697,Posterior interventricular branch of right coronary artery,,FMA3840,Vessel,Other,,None,Others,,2.8×12.5×2.6,is_a,,,
FJ2698.obj,FJ2698,Posterior interventricular branch of right coronary artery,,FMA3840,Vessel,Other,,None,Others,,5.7×9×3,part_of,,,
FJ2698.obj,FJ2698,Posterior interventricular branch of right coronary artery,,FMA3840,Vessel,Other,,None,Others,,5.7×9×3,is_a,,,
FJ2699.obj,FJ2699,Posterior interventricular branch of right coronary artery,,FMA3840,Vessel,Other,,None,Others,,6.5×3.6×3.6,part_of,,,
FJ2699.obj,FJ2699,Posterior interventricular branch of right coronary artery,,FMA3840,Vessel,Other,,None,Others,,6.5×3.6×3.6,is_a,,,
FJ2700.obj,FJ2700,Posterior interventricular branch of right coronary artery,,FMA3840,Vessel,Other,,None,Others,,6.3×7.6×4.1,part_of,,,
FJ2700.obj,FJ2700,Posterior interventricular branch of right coronary artery,,FMA3840,Vessel,Other,,None,Others,,6.3×7.6×4.1,is_a,,,
FJ2701.obj,FJ2701,Posterior vein of left ventricle,,FMA4712,Vessel,Other,,None,Others,,55.1×43×22.3,part_of,,,
FJ2701.obj,FJ2701,Posterior vein of left ventricle,,FMA4712,Vessel,Other,,None,Others,,55.1×43×22.3,is_a,,,
FJ2702.obj,FJ2702,Posterior vein of left ventricle,,FMA4712,Vessel,Other,,None,Others,,4.1×11.3×5.6,part_of,,,
FJ2702.obj,FJ2702,Posterior vein of left ventricle,,FMA4712,Vessel,Other,,None,Others,,4.1×11.3×5.6,is_a,,,
FJ2703.obj,FJ2703,Left marginal vein,,FMA4708,Vessel,Other,,None,Others,,37.2×56.3×25.7,part_of,,,
FJ2703.obj,FJ2703,Left marginal vein,,FMA4708,Vessel,Other,,None,Others,,37.2×56.3×25.7,is_a,,,
FJ2704.obj,FJ2704,Left marginal vein,,FMA4708,Vessel,Other,,None,Others,,3.7×12.3×13.6,part_of,,,
FJ2704.obj,FJ2704,Left marginal vein,,FMA4708,Vessel,Other,,None,Others,,3.7×12.3×13.6,is_a,,,
FJ2705.obj,FJ2705,Left marginal vein,,FMA4708,Vessel,Other,,None,Others,,5.2×7.9×15.3,part_of,,,
FJ2705.obj,FJ2705,Left marginal vein,,FMA4708,Vessel,Other,,None,Others,,5.2×7.9×15.3,is_a,,,
FJ2706.obj,FJ2706,Posterior vein of left ventricle,,FMA4712,Vessel,Other,,None,Others,,19.6×3.9×4.7,part_of,,,
FJ2706.obj,FJ2706,Posterior vein of left ventricle,,FMA4712,Vessel,Other,,None,Others,,19.6×3.9×4.7,is_a,,,
FJ2707.obj,FJ2707,Posterior vein of left ventricle,,FMA4712,Vessel,Other,,None,Others,,9.4×17.8×7.3,part_of,,,
FJ2707.obj,FJ2707,Posterior vein of left ventricle,,FMA4712,Vessel,Other,,None,Others,,9.4×17.8×7.3,is_a,,,
FJ2708.obj,FJ2708,Posterior vein of left ventricle,,FMA4712,Vessel,Other,,None,Others,,19.1×6.5×10.6,part_of,,,
FJ2708.obj,FJ2708,Posterior vein of left ventricle,,FMA4712,Vessel,Other,,None,Others,,19.1×6.5×10.6,is_a,,,
FJ2709.obj,FJ2709,Posterior vein of left ventricle,,FMA4712,Vessel,Other,,None,Others,,4.6×21.3×4.4,part_of,,,
FJ2709.obj,FJ2709,Posterior vein of left ventricle,,FMA4712,Vessel,Other,,None,Others,,4.6×21.3×4.4,is_a,,,
FJ2710.obj,FJ2710,Posterior vein of left ventricle,,FMA4712,Vessel,Other,,None,Others,,6.5×5.3×8.1,part_of,,,
FJ2710.obj,FJ2710,Posterior vein of left ventricle,,FMA4712,Vessel,Other,,None,Others,,6.5×5.3×8.1,is_a,,,
FJ2711.obj,FJ2711,Posterior vein of left ventricle,,FMA4712,Vessel,Other,,None,Others,,1.8×5.5×1.4,part_of,,,
FJ2711.obj,FJ2711,Posterior vein of left ventricle,,FMA4712,Vessel,Other,,None,Others,,1.8×5.5×1.4,is_a,,,
FJ2712.obj,FJ2712,Posterior vein of left ventricle,,FMA4712,Vessel,Other,,None,Others,,4.5×5.7×3.6,part_of,,,
FJ2712.obj,FJ2712,Posterior vein of left ventricle,,FMA4712,Vessel,Other,,None,Others,,4.5×5.7×3.6,is_a,,,
FJ2713.obj,FJ2713,Posterior vein of left ventricle,,FMA4712,Vessel,Other,,None,Others,,5.7×12.5×8.6,part_of,,,
FJ2713.obj,FJ2713,Posterior vein of left ventricle,,FMA4712,Vessel,Other,,None,Others,,5.7×12.5×8.6,is_a,,,
FJ2714.obj,FJ2714,First posterior ventricular branch of right coronary artery,,FMA3837,Vessel,Other,,None,Others,,49×37.2×16.8,part_of,,,
FJ2714.obj,FJ2714,First posterior ventricular branch of right coronary artery,,FMA3837,Vessel,Other,,None,Others,,49×37.2×16.8,is_a,,,
FJ2715.obj,FJ2715,First posterior ventricular branch of right coronary artery,,FMA3837,Vessel,Other,,None,Others,,6×4.8×7.1,part_of,,,
FJ2715.obj,FJ2715,First posterior ventricular branch of right coronary artery,,FMA3837,Vessel,Other,,None,Others,,6×4.8×7.1,is_a,,,
FJ2716.obj,FJ2716,First posterior ventricular branch of right coronary artery,,FMA3837,Vessel,Other,,None,Others,,4.5×9.3×5.2,part_of,,,
FJ2716.obj,FJ2716,First posterior ventricular branch of right coronary artery,,FMA3837,Vessel,Other,,None,Others,,4.5×9.3×5.2,is_a,,,
FJ2717.obj,FJ2717,First posterior ventricular branch of right coronary artery,,FMA3837,Vessel,Other,,None,Others,,16.1×6.6×5.8,part_of,,,
FJ2717.obj,FJ2717,First posterior ventricular branch of right coronary artery,,FMA3837,Vessel,Other,,None,Others,,16.1×6.6×5.8,is_a,,,
FJ2718.obj,FJ2718,First posterior ventricular branch of right coronary artery,,FMA3837,Vessel,Other,,None,Others,,6.1×3.8×4,part_of,,,
FJ2718.obj,FJ2718,First posterior ventricular branch of right coronary artery,,FMA3837,Vessel,Other,,None,Others,,6.1×3.8×4,is_a,,,
FJ2719.obj,FJ2719,First posterior ventricular branch of right coronary artery,,FMA3837,Vessel,Other,,None,Others,,3.6×12.1×5.4,part_of,,,
FJ2719.obj,FJ2719,First posterior ventricular branch of right coronary artery,,FMA3837,Vessel,Other,,None,Others,,3.6×12.1×5.4,is_a,,,
FJ2720.obj,FJ2720,First posterior ventricular branch of right coronary artery,,FMA3837,Vessel,Other,,None,Others,,11.8×2.5×9.1,part_of,,,
FJ2720.obj,FJ2720,First posterior ventricular branch of right coronary artery,,FMA3837,Vessel,Other,,None,Others,,11.8×2.5×9.1,is_a,,,
FJ2721.obj,FJ2721,First posterior ventricular branch of right coronary artery,,FMA3837,Vessel,Other,,None,Others,,10.5×4.1×11.1,part_of,,,
FJ2721.obj,FJ2721,First posterior ventricular branch of right coronary artery,,FMA3837,Vessel,Other,,None,Others,,10.5×4.1×11.1,is_a,,,
FJ2722.obj,FJ2722,First posterior ventricular branch of right coronary artery,,FMA3837,Vessel,Other,,None,Others,,2.5×17.5×3.5,part_of,,,
FJ2722.obj,FJ2722,First posterior ventricular branch of right coronary artery,,FMA3837,Vessel,Other,,None,Others,,2.5×17.5×3.5,is_a,,,
FJ2723.obj,FJ2723,Trunk of right coronary artery,,FMA3802,Vessel,Other,,None,Others,,42.5×69.2×73.1,part_of,,,
FJ2723.obj,FJ2723,Trunk of right coronary artery,,FMA3802,Vessel,Other,,None,Others,,42.5×69.2×73.1,is_a,,,
FJ2724.obj,FJ2724,Small cardiac vein,,FMA4714,Vessel,Other,,None,Others,,19×13.2×39.1,part_of,,,
FJ2724.obj,FJ2724,Small cardiac vein,,FMA4714,Vessel,Other,,None,Others,,19×13.2×39.1,is_a,,,
FJ2725.obj,FJ2725,Anterior cardiac vein,,FMA76767,Vessel,Other,,None,Others,,33.1×17×15,is_a,,,
FJ2727.obj,FJ2727,Right marginal vein,,FMA4716,Vessel,Other,,None,Others,,75.6×8.3×27.6,part_of,,,
FJ2727.obj,FJ2727,Right marginal vein,,FMA4716,Vessel,Other,,None,Others,,75.6×8.3×27.6,is_a,,,
FJ2728.obj,FJ2728,Right marginal vein,,FMA4716,Vessel,Other,,None,Others,,7.5×1.5×12.2,part_of,,,
FJ2728.obj,FJ2728,Right marginal vein,,FMA4716,Vessel,Other,,None,Others,,7.5×1.5×12.2,is_a,,,
FJ2729.obj,FJ2729,Right marginal vein,,FMA4716,Vessel,Other,,None,Others,,15.6×4.6×10.6,part_of,,,
FJ2729.obj,FJ2729,Right marginal vein,,FMA4716,Vessel,Other,,None,Others,,15.6×4.6×10.6,is_a,,,
FJ2730.obj,FJ2730,Anterior cardiac vein,,FMA76767,Vessel,Other,,None,Others,,13×3.4×10.3,is_a,,,
FJ2731.obj,FJ2731,Small cardiac vein,,FMA4714,Vessel,Other,,None,Others,,26.3×34.6×17.2,part_of,,,
FJ2731.obj,FJ2731,Small cardiac vein,,FMA4714,Vessel,Other,,None,Others,,26.3×34.6×17.2,is_a,,,
FJ2732.obj,FJ2732,Septal branch of anterior interventricular artery,,FMA3892,Vessel,Other,,None,Others,,9.7×16.4×8,is_a,,,
FJ2733.obj,FJ2733,Septal branch of anterior interventricular artery,,FMA3892,Vessel,Other,,None,Others,,12.2×15×5.9,is_a,,,
FJ2734.obj,FJ2734,Septal branch of anterior interventricular artery,,FMA3892,Vessel,Other,,None,Others,,9.8×14.9×7,is_a,,,
FJ2735.obj,FJ2735,First septal branch of right posterior interventricular artery,,FMA3847,Vessel,Other,,None,Others,,5.6×7.7×16.9,is_a,,,
FJ2736.obj,FJ2736,Second septal branch of right posterior interventricular artery,,FMA3848,Vessel,Other,,None,Others,,7.3×3.5×17,is_a,,,
FJ2737.obj,FJ2737,Trunk of left coronary artery,,FMA3855,Vessel,Other,,None,Others,,11×6.1×6.9,part_of,,,
FJ2737.obj,FJ2737,Trunk of left coronary artery,,FMA3855,Vessel,Other,,None,Others,,11×6.1×6.9,is_a,,,
FJ2738.obj,FJ2738,Left genioglossus,,FMA46702,Other,Neck,,None,Others,,8.8×47.3×28.2,is_a,,,
FJ2739.obj,FJ2739,Left hyoglossus,,FMA46704,Other,Neck,,None,Others,,7.9×29.6×23.7,is_a,,,
FJ2740.obj,FJ2740,Left inferior pharyngeal constrictor,,FMA46636,Other,Neck,,None,Others,,19.7×17.4×65,is_a,,,
FJ2741.obj,FJ2741,Left levator veli palatini,,FMA46729,Muscle,Head,,None,Others,,30×21.9×33.3,part_of,,,
FJ2741.obj,FJ2741,Left levator veli palatini,,FMA46729,Muscle,Head,,None,Others,,30×21.9×33.3,is_a,,,
FJ2742.obj,FJ2742,Right middle pharyngeal constrictor,,FMA46633,Other,Neck,,None,Others,,18.3×31.6×40.2,is_a,,,
FJ2743.obj,FJ2743,Left palatopharyngeus,,FMA46672,Other,Neck,,None,Others,,20.5×15.3×88,is_a,,,
FJ2744.obj,FJ2744,Left pterygomandibular raphe,,FMA55620,Other,Neck,,None,Others,,8.3×11.8×22,is_a,,,
FJ2745.obj,FJ2745,Left salpingopharyngeus,,FMA46670,Other,Neck,,None,Others,,13.8×19.8×41.2,is_a,,,
FJ2746.obj,FJ2746,Left stylopharyngeus,,FMA46668,Other,Neck,,None,Others,,27.4×23.9×54.2,is_a,,,
FJ2747.obj,FJ2747,Left superior pharyngeal constrictor,,FMA46632,Other,Neck,,None,Others,,32.9×32.7×53.6,is_a,,,
FJ2748.obj,FJ2748,Left tensor veli palatini,,FMA46732,Other,Head,,None,Others,,15.9×20.4×42.3,part_of,,,
FJ2748.obj,FJ2748,Left tensor veli palatini,,FMA46732,Other,Head,,None,Others,,15.9×20.4×42.3,is_a,,,
FJ2749.obj,FJ2749,Pharyngeal raphe,,FMA55077,Other,Neck,,None,Others,,2.2×14.5×114.8,is_a,,,
FJ2750.obj,FJ2750,Right genioglossus,,FMA46698,Other,Neck,,None,Others,,7.9×47.3×28.2,is_a,,,
FJ2751.obj,FJ2751,Right hyoglossus,,FMA46703,Other,Neck,,None,Others,,7.9×29.6×23.7,is_a,,,
FJ2752.obj,FJ2752,Right inferior pharyngeal constrictor,,FMA46635,Other,Neck,,None,Others,,19.6×17.4×65.1,is_a,,,
FJ2753.obj,FJ2753,Right levator veli palatini,,FMA46728,Muscle,Head,,None,Others,,30.1×21.9×33.3,part_of,,,
FJ2753.obj,FJ2753,Right levator veli palatini,,FMA46728,Muscle,Head,,None,Others,,30.1×21.9×33.3,is_a,,,
FJ2754.obj,FJ2754,Left middle pharyngeal constrictor,,FMA46634,Other,Neck,,None,Others,,18.8×32×40.5,is_a,,,
FJ2755.obj,FJ2755,Right palatopharyngeus,,FMA46671,Other,Neck,,None,Others,,20.5×15.3×88,is_a,,,
FJ2756.obj,FJ2756,Right pterygomandibular raphe,,FMA55619,Other,Neck,,None,Others,,8.3×11.8×22,is_a,,,
FJ2757.obj,FJ2757,Right salpingopharyngeus,,FMA46669,Other,Neck,,None,Others,,13.8×19.8×41.2,is_a,,,
FJ2758.obj,FJ2758,Right stylopharyngeus,,FMA46667,Other,Neck,,None,Others,,27.8×24.3×66.8,is_a,,,
FJ2759.obj,FJ2759,Right superior pharyngeal constrictor,,FMA46631,Other,Neck,,None,Others,,33×32.7×53.6,is_a,,,
FJ2760.obj,FJ2760,Right tensor veli palatini,,FMA46731,Other,Head,,None,Others,,15.9×20.4×42.4,part_of,,,
FJ2760.obj,FJ2760,Right tensor veli palatini,,FMA46731,Other,Head,,None,Others,,15.9×20.4×42.4,is_a,,,
FJ2761.obj,FJ2761,Tongue,,FMA54640,Other,Neck,,None,Others,,38.8×59.4×36.4,part_of,,,
FJ2761.obj,FJ2761,Tongue,,FMA54640,Other,Neck,,None,Others,,38.8×59.4×36.4,is_a,,,
FJ2762.obj,FJ2762,Uvular muscle,,FMA46733,Muscle,Neck,,None,Others,,5×4.5×9.3,part_of,,,
FJ2762.obj,FJ2762,Uvular muscle,,FMA46733,Muscle,Neck,,None,Others,,5×4.5×9.3,is_a,,,
FJ2763.obj,FJ2763,Left stylohyoid ligament,,FMA72311,Bone,Neck,,None,Others,,29.2×36.5×44.9,is_a,,,
FJ2764.obj,FJ2764,Right stylohyoid ligament,,FMA72309,Bone,Neck,,None,Others,,29.2×36.6×44.9,is_a,,,
FJ2765.obj,FJ2765,Left sublingual gland,,FMA59805,Other,Neck,,None,Others,,12.6×22.6×13.1,is_a,,,
FJ2766.obj,FJ2766,Left submandibular gland,,FMA59803,Other,Neck,,None,Others,,15.9×22.9×22.4,part_of,,,
FJ2766.obj,FJ2766,Left submandibular gland,,FMA59803,Other,Neck,,None,Others,,15.9×22.9×22.4,is_a,,,
FJ2767.obj,FJ2767,Right sublingual gland,,FMA59804,Other,Neck,,None,Others,,12.6×22.7×13.2,is_a,,,
FJ2768.obj,FJ2768,Right submandibular gland,,FMA59802,Other,Neck,,None,Others,,15.9×22.7×22.4,part_of,,,
FJ2768.obj,FJ2768,Right submandibular gland,,FMA59802,Other,Neck,,None,Others,,15.9×22.7×22.4,is_a,,,
FJ2769.obj,FJ2769,Cricoid cartilage,,FMA9615,Other,Neck,,None,Others,,23×18.9×17.5,is_a,,,
FJ2770.obj,FJ2770,Epiglottis,,FMA55130,Other,Neck,,None,Others,,15.8×7.7×29.5,is_a,,,
FJ2771.obj,FJ2771,Hyo-epiglottic ligament,,FMA55227,Ligament,Neck,,None,Others,,0.9×14.5×23.1,is_a,,,
FJ2772.obj,FJ2772,Hyoid bone,,FMA52749,Bone,Neck,,None,Others,,37.8×34.6×18.5,part_of,,,
FJ2772.obj,FJ2772,Hyoid bone,,FMA52749,Bone,Neck,,None,Others,,37.8×34.6×18.5,is_a,,,
FJ2773.obj,FJ2773,Left cuneiform cartilage,,FMA55118,Other,Neck,,None,Others,,1.7×2.7×3.3,is_a,,,
FJ2774.obj,FJ2774,Left aryepiglotticus,,FMA46605,Other,Neck,,None,Others,,4.3×12×23,is_a,,,
FJ2775.obj,FJ2775,Left arytenoid cartilage,,FMA55114,Other,Neck,,None,Others,,5.5×7.3×8.1,is_a,,,
FJ2776.obj,FJ2776,Left corniculate cartilage,,FMA55116,Other,Neck,,None,Others,,1.5×1.6×1.5,is_a,,,
FJ2777.obj,FJ2777,Left conus elasticus,,FMA55252,Other,Neck,,None,Others,,14.9×18.1×12.8,is_a,,,
FJ2778.obj,FJ2778,Left lateral crico-arytenoid,,FMA46581,Other,Neck,,None,Others,,4.5×10.1×10.8,is_a,,,
FJ2779.obj,FJ2779,Left lateral thyrohyoid ligament,,FMA55141,Bone,Neck,,None,Others,,3.7×5×11.1,is_a,,,
FJ2780.obj,FJ2780,Left oblique arytenoid,,FMA46585,Muscle,Neck,,None,Others,,13×3.2×6.6,is_a,,,
FJ2781.obj,FJ2781,Oblique part of left cricothyroid,,FMA46614,Muscle,Neck,,None,Others,,8.3×16.2×13.1,is_a,,,
FJ2782.obj,FJ2782,Left posterior crico-arytenoid,,FMA46578,Other,Neck,,None,Others,,9.1×5.7×14.4,is_a,,,
FJ2783.obj,FJ2783,Straight part of left cricothyroid,,FMA46612,Other,Neck,,None,Others,,9.7×6.9×10.3,is_a,,,
FJ2784.obj,FJ2784,Left thyro-arytenoid,,FMA46590,Other,Neck,,None,Others,,5.9×20.8×9.2,is_a,,,
FJ2785.obj,FJ2785,Left thyro-arytenoid,,FMA46590,Other,Neck,,None,Others,,8.5×18.8×24.4,is_a,,,
FJ2786.obj,FJ2786,Left thyrohyoid membrane,,FMA55134,Bone,Neck,,None,Others,,14.3×28.5×22.2,is_a,,,
FJ2787.obj,FJ2787,Left vocal ligament,,FMA55246,Ligament,Neck,,None,Others,,2.2×13.3×1,is_a,,,
FJ2788.obj,FJ2788,Left vocalis,,FMA46593,Other,Neck,,None,Others,,1.6×14.1×1.4,is_a,,,
FJ2789.obj,FJ2789,Median cricothyroid ligament,,FMA55237,Ligament,Neck,,None,Others,,6.7×7.8×12.9,is_a,,,
FJ2790.obj,FJ2790,Median thyrohyoid ligament,,FMA55138,Bone,Neck,,None,Others,,17.1×7.6×17.6,is_a,,,
FJ2791.obj,FJ2791,Right aryepiglotticus,,FMA46604,Other,Neck,,None,Others,,16.7×12×23,is_a,,,
FJ2792.obj,FJ2792,Right arytenoid cartilage,,FMA55113,Other,Neck,,None,Others,,5.5×7.3×8.1,is_a,,,
FJ2793.obj,FJ2793,Right corniculate cartilage,,FMA55115,Other,Neck,,None,Others,,1.5×1.6×1.6,is_a,,,
FJ2794.obj,FJ2794,Right conus elasticus,,FMA55251,Other,Neck,,None,Others,,7.3×18.2×12.8,is_a,,,
FJ2795.obj,FJ2795,Right cuneiform cartilage,,FMA55117,Other,Neck,,None,Others,,1.9×2.2×3.5,is_a,,,
FJ2796.obj,FJ2796,Right lateral crico-arytenoid,,FMA46580,Other,Neck,,None,Others,,4.5×10.1×10.8,is_a,,,
FJ2797.obj,FJ2797,Right lateral thyrohyoid ligament,,FMA55140,Bone,Neck,,None,Others,,3.8×5×11.1,is_a,,,
FJ2798.obj,FJ2798,Right oblique arytenoid,,FMA46584,Muscle,Neck,,None,Others,,12.9×3.1×6.6,is_a,,,
FJ2799.obj,FJ2799,Oblique part of right cricothyroid,,FMA46613,Muscle,Neck,,None,Others,,8.3×16.2×13.1,is_a,,,
FJ2800.obj,FJ2800,Right posterior crico-arytenoid,,FMA46577,Other,Neck,,None,Others,,9.1×5.7×14.4,is_a,,,
FJ2801.obj,FJ2801,Straight part of right cricothyroid,,FMA46611,Other,Neck,,None,Others,,22.5×6.8×10.3,is_a,,,
FJ2802.obj,FJ2802,Right thyro-arytenoid,,FMA46589,Other,Neck,,None,Others,,6×20.9×9.2,is_a,,,
FJ2803.obj,FJ2803,Right thyro-arytenoid,,FMA46589,Other,Neck,,None,Others,,8.5×18.9×24.4,is_a,,,
FJ2804.obj,FJ2804,Right thyrohyoid membrane,,FMA55133,Bone,Neck,,None,Others,,14.3×28.5×22.2,is_a,,,
FJ2805.obj,FJ2805,Right vocal ligament,,FMA55245,Ligament,Neck,,None,Others,,2.2×13.3×1,is_a,,,
FJ2806.obj,FJ2806,Right vocalis,,FMA46592,Other,Neck,,None,Others,,1.6×14.1×1.4,is_a,,,
FJ2807.obj,FJ2807,Thyro-epiglottic ligament,,FMA55230,Ligament,Neck,,None,Others,,3.2×3.9×6.5,is_a,,,
FJ2808.obj,FJ2808,Thyroid cartilage,,FMA55099,Other,Neck,,None,Others,,38.7×30.9×39.5,is_a,,,
FJ2809.obj,FJ2809,Transverse arytenoid,,FMA46582,Other,Neck,,None,Others,,14.7×3.1×6.2,is_a,,,
FJ2810.obj,FJ2810,Skin,,FMA7163,Other,Other,,None,Others,,666.9×292×1719.5,part_of,,,
FJ2810.obj,FJ2810,Skin,,FMA7163,Other,Other,,None,Others,,666.9×292×1719.5,is_a,,,
FJ2811.obj,FJ2811,External ear,,FMA52781,Other,Head,,None,Others,,167.5×37.3×57,is_a,,,
FJ2812.obj,FJ2812,Eyebrow,,FMA54237,Other,Head,,None,Others,,112.4×28.6×11.5,is_a,,,
FJ2813.obj,FJ2813,Hair of head,,FMA54241,Other,Head,,None,Others,,164.6×201.7×205.4,is_a,,,
FJ2814.obj,FJ2814,Lip,,FMA59816,Other,Neck,,None,Others,,50.8×17.8×16.6,is_a,,,
FJ2815.obj,FJ2815,Pubic hair,,FMA54319,Other,Other,,None,Others,,121.8×37.4×63.6,part_of,,,
FJ2815.obj,FJ2815,Pubic hair,,FMA54319,Other,Other,,None,Others,,121.8×37.4×63.6,is_a,,,
FJ2816.obj,FJ2816,Caudate lobe of liver,,FMA13365,Brain,Other,,None,Others,,45.1×35.8×74.8,part_of,,,
FJ2816.obj,FJ2816,Caudate lobe of liver,,FMA13365,Brain,Other,,None,Others,,45.1×35.8×74.8,is_a,,,
FJ2817.obj,FJ2817,Gallbladder,,FMA7202,Other,Other,,None,Others,,36.4×48.4×40.4,part_of,,,
FJ2817.obj,FJ2817,Gallbladder,,FMA7202,Other,Other,,None,Others,,36.4×48.4×40.4,is_a,,,
FJ2818.obj,FJ2818,Hepatovenous segment II,,FMA15739,Vessel,Other,,None,Others,,91.8×108.5×53.5,part_of,,,
FJ2818.obj,FJ2818,Hepatovenous segment II,,FMA15739,Vessel,Other,,None,Others,,91.8×108.5×53.5,is_a,,,
